Geographic_Level,Geographic_Name,Demographic_Level,Demographic_Name,Indicator_Label,Indicator_Category_Label,Month_Week,Week_Ending,ND_Weekly_Estimate,CI_Half_width_95pct,n_unweighted,Suppression_Flag,Current_Season_Week_Ending,Influenza_Season,Legend,95 CI (%),Indicator_Category_Label_Sort,Demographic_Level_Sort,Demographic_Name_Sort,Geographic_Sort,Season_Sort,Legend_Sort
State,New York,Overall,Overall,4-level vaccination and intent,Probably will get a vaccine or are unsure,November Week 1,,24.3893,5.5714,479,0,11/04/2023 12:00:00 AM,2023-2024,"2023-2024, New York, Overall",18.8 - 30,3,1,1,45,3,3450101
State,New York,Overall,Overall,4-level vaccination and intent,Definitely or probably will not get a vaccine,November Week 1,,23.964,4.9807,479,0,11/04/2023 12:00:00 AM,2023-2024,"2023-2024, New York, Overall",19 - 28.9,4,1,1,45,3,3450101
State,North Carolina,Overall,Overall,Up-to-date,Yes,November Week 1,,34.316,5.3817,2877,0,11/04/2023 12:00:00 AM,2023-2024,"2023-2024, North Carolina, Overall",28.9 - 39.7,,1,1,46,3,3460101
State,North Carolina,Overall,Overall,4-level vaccination and intent,Received a vaccination,November Week 1,,34.316,5.3817,2877,0,11/04/2023 12:00:00 AM,2023-2024,"2023-2024, North Carolina, Overall",28.9 - 39.7,1,1,1,46,3,3460101
State,North Carolina,Overall,Overall,4-level vaccination and intent,Definitely will get a vaccine,November Week 1,,20.2056,5.2142,322,0,11/04/2023 12:00:00 AM,2023-2024,"2023-2024, North Carolina, Overall",15 - 25.4,2,1,1,46,3,3460101
State,North Carolina,Overall,Overall,4-level vaccination and intent,Probably will get a vaccine or are unsure,November Week 1,,18.4684,5.9287,322,0,11/04/2023 12:00:00 AM,2023-2024,"2023-2024, North Carolina, Overall",12.5 - 24.4,3,1,1,46,3,3460101
State,North Carolina,Overall,Overall,4-level vaccination and intent,Definitely or probably will not get a vaccine,November Week 1,,27.01,6.0513,322,0,11/04/2023 12:00:00 AM,2023-2024,"2023-2024, North Carolina, Overall",21 - 33.1,4,1,1,46,3,3460101
State,North Dakota,Overall,Overall,Up-to-date,Yes,November Week 1,,35.9835,8.2191,918,0,11/04/2023 12:00:00 AM,2023-2024,"2023-2024, North Dakota, Overall",27.8 - 44.2,,1,1,47,3,3470101
State,North Dakota,Overall,Overall,4-level vaccination and intent,Received a vaccination,November Week 1,,35.9835,8.2191,918,0,11/04/2023 12:00:00 AM,2023-2024,"2023-2024, North Dakota, Overall",27.8 - 44.2,1,1,1,47,3,3470101
State,North Dakota,Overall,Overall,4-level vaccination and intent,Definitely will get a vaccine,November Week 1,,12.0131,6.338,155,0,11/04/2023 12:00:00 AM,2023-2024,"2023-2024, North Dakota, Overall",5.7 - 18.4,2,1,1,47,3,3470101
State,North Dakota,Overall,Overall,4-level vaccination and intent,Probably will get a vaccine or are unsure,November Week 1,,20.3194,7.9788,155,0,11/04/2023 12:00:00 AM,2023-2024,"2023-2024, North Dakota, Overall",12.3 - 28.3,3,1,1,47,3,3470101
State,North Dakota,Overall,Overall,4-level vaccination and intent,Definitely or probably will not get a vaccine,November Week 1,,31.684,8.5103,155,0,11/04/2023 12:00:00 AM,2023-2024,"2023-2024, North Dakota, Overall",23.2 - 40.2,4,1,1,47,3,3470101
State,Ohio,Overall,Overall,Up-to-date,Yes,November Week 1,,34.4898,10.8648,606,0,11/04/2023 12:00:00 AM,2023-2024,"2023-2024, Ohio, Overall",23.6 - 45.4,,1,1,48,3,3480101
State,Ohio,Overall,Overall,4-level vaccination and intent,Received a vaccination,November Week 1,,34.4898,10.8648,606,0,11/04/2023 12:00:00 AM,2023-2024,"2023-2024, Ohio, Overall",23.6 - 45.4,1,1,1,48,3,3480101
State,Ohio,Overall,Overall,4-level vaccination and intent,Definitely will get a vaccine,November Week 1,,19.226,8.7066,133,0,11/04/2023 12:00:00 AM,2023-2024,"2023-2024, Ohio, Overall",10.5 - 27.9,2,1,1,48,3,3480101
State,Ohio,Overall,Overall,4-level vaccination and intent,Probably will get a vaccine or are unsure,November Week 1,,17.1599,8.5549,133,0,11/04/2023 12:00:00 AM,2023-2024,"2023-2024, Ohio, Overall",8.6 - 25.7,3,1,1,48,3,3480101
State,Ohio,Overall,Overall,4-level vaccination and intent,Definitely or probably will not get a vaccine,November Week 1,,29.1243,10.1948,133,0,11/04/2023 12:00:00 AM,2023-2024,"2023-2024, Ohio, Overall",18.9 - 39.3,4,1,1,48,3,3480101
State,Oklahoma,Overall,Overall,Up-to-date,Yes,November Week 1,,33.563,8.5696,3150,0,11/04/2023 12:00:00 AM,2023-2024,"2023-2024, Oklahoma, Overall",25 - 42.1,,1,1,49,3,3490101
State,Oklahoma,Overall,Overall,4-level vaccination and intent,Received a vaccination,November Week 1,,33.563,8.5696,3150,0,11/04/2023 12:00:00 AM,2023-2024,"2023-2024, Oklahoma, Overall",25 - 42.1,1,1,1,49,3,3490101
State,Oklahoma,Overall,Overall,4-level vaccination and intent,Definitely will get a vaccine,November Week 1,,18.3554,7.3712,115,0,11/04/2023 12:00:00 AM,2023-2024,"2023-2024, Oklahoma, Overall",11 - 25.7,2,1,1,49,3,3490101
State,Oklahoma,Overall,Overall,4-level vaccination and intent,Probably will get a vaccine or are unsure,November Week 1,,15.0387,6.7196,115,0,11/04/2023 12:00:00 AM,2023-2024,"2023-2024, Oklahoma, Overall",8.3 - 21.8,3,1,1,49,3,3490101
State,Oklahoma,Overall,Overall,4-level vaccination and intent,Definitely or probably will not get a vaccine,November Week 1,,33.0429,8.9539,115,0,11/04/2023 12:00:00 AM,2023-2024,"2023-2024, Oklahoma, Overall",24.1 - 42,4,1,1,49,3,3490101
State,Oregon,Overall,Overall,Up-to-date,Yes,November Week 1,,33.059,5.713,1745,0,11/04/2023 12:00:00 AM,2023-2024,"2023-2024, Oregon, Overall",27.3 - 38.8,,1,1,50,3,3500101
State,Oregon,Overall,Overall,4-level vaccination and intent,Received a vaccination,November Week 1,,33.059,5.713,1745,0,11/04/2023 12:00:00 AM,2023-2024,"2023-2024, Oregon, Overall",27.3 - 38.8,1,1,1,50,3,3500101
State,Oregon,Overall,Overall,4-level vaccination and intent,Definitely will get a vaccine,November Week 1,,23.7821,5.8905,302,0,11/04/2023 12:00:00 AM,2023-2024,"2023-2024, Oregon, Overall",17.9 - 29.7,2,1,1,50,3,3500101
State,Oregon,Overall,Overall,4-level vaccination and intent,Probably will get a vaccine or are unsure,November Week 1,,17.3726,5.3872,302,0,11/04/2023 12:00:00 AM,2023-2024,"2023-2024, Oregon, Overall",12 - 22.8,3,1,1,50,3,3500101
State,Oregon,Overall,Overall,4-level vaccination and intent,Definitely or probably will not get a vaccine,November Week 1,,25.7863,6.0827,302,0,11/04/2023 12:00:00 AM,2023-2024,"2023-2024, Oregon, Overall",19.7 - 31.9,4,1,1,50,3,3500101
State,Pennsylvania,Overall,Overall,Up-to-date,Yes,November Week 1,,36.1183,3.6206,4139,0,11/04/2023 12:00:00 AM,2023-2024,"2023-2024, Pennsylvania, Overall",32.5 - 39.7,,1,1,51,3,3510101
State,Pennsylvania,Overall,Overall,4-level vaccination and intent,Received a vaccination,November Week 1,,36.1183,3.6206,4139,0,11/04/2023 12:00:00 AM,2023-2024,"2023-2024, Pennsylvania, Overall",32.5 - 39.7,1,1,1,51,3,3510101
State,Pennsylvania,Overall,Overall,4-level vaccination and intent,Definitely will get a vaccine,November Week 1,,15.8767,2.9283,1167,0,11/04/2023 12:00:00 AM,2023-2024,"2023-2024, Pennsylvania, Overall",12.9 - 18.8,2,1,1,51,3,3510101
State,Pennsylvania,Overall,Overall,4-level vaccination and intent,Probably will get a vaccine or are unsure,November Week 1,,15.6847,3.0915,1167,0,11/04/2023 12:00:00 AM,2023-2024,"2023-2024, Pennsylvania, Overall",12.6 - 18.8,3,1,1,51,3,3510101
State,Pennsylvania,Overall,Overall,4-level vaccination and intent,Definitely or probably will not get a vaccine,November Week 1,,32.3204,3.8172,1167,0,11/04/2023 12:00:00 AM,2023-2024,"2023-2024, Pennsylvania, Overall",28.5 - 36.1,4,1,1,51,3,3510101
State,Puerto Rico,Overall,Overall,Up-to-date,Yes,November Week 1,,22.8272,3.1609,2541,0,11/04/2023 12:00:00 AM,2023-2024,"2023-2024, Puerto Rico, Overall",19.7 - 26,,1,1,52,3,3520101
State,Puerto Rico,Overall,Overall,4-level vaccination and intent,Received a vaccination,November Week 1,,22.8272,3.1609,2541,0,11/04/2023 12:00:00 AM,2023-2024,"2023-2024, Puerto Rico, Overall",19.7 - 26,1,1,1,52,3,3520101
State,Puerto Rico,Overall,Overall,4-level vaccination and intent,Definitely will get a vaccine,November Week 1,,16.1942,3.8436,524,0,11/04/2023 12:00:00 AM,2023-2024,"2023-2024, Puerto Rico, Overall",12.4 - 20,2,1,1,52,3,3520101
State,Puerto Rico,Overall,Overall,4-level vaccination and intent,Probably will get a vaccine or are unsure,November Week 1,,35.1822,5.0145,524,0,11/04/2023 12:00:00 AM,2023-2024,"2023-2024, Puerto Rico, Overall",30.2 - 40.2,3,1,1,52,3,3520101
State,Puerto Rico,Overall,Overall,4-level vaccination and intent,Definitely or probably will not get a vaccine,November Week 1,,25.7965,4.5523,524,0,11/04/2023 12:00:00 AM,2023-2024,"2023-2024, Puerto Rico, Overall",21.2 - 30.3,4,1,1,52,3,3520101
State,Rhode Island,Overall,Overall,Up-to-date,Yes,November Week 1,,51.4176,13.1253,503,0,11/04/2023 12:00:00 AM,2023-2024,"2023-2024, Rhode Island, Overall",38.3 - 64.5,,1,1,53,3,3530101
State,Rhode Island,Overall,Overall,4-level vaccination and intent,Received a vaccination,November Week 1,,51.4176,13.1253,503,0,11/04/2023 12:00:00 AM,2023-2024,"2023-2024, Rhode Island, Overall",38.3 - 64.5,1,1,1,53,3,3530101
State,Rhode Island,Overall,Overall,4-level vaccination and intent,Definitely will get a vaccine,November Week 1,,14.2828,13.5366,71,0,11/04/2023 12:00:00 AM,2023-2024,"2023-2024, Rhode Island, Overall",0.7 - 27.8,2,1,1,53,3,3530101
State,Rhode Island,Overall,Overall,4-level vaccination and intent,Probably will get a vaccine or are unsure,November Week 1,,20.943,16.9184,71,0,11/04/2023 12:00:00 AM,2023-2024,"2023-2024, Rhode Island, Overall",4 - 37.9,3,1,1,53,3,3530101
State,Rhode Island,Overall,Overall,4-level vaccination and intent,Definitely or probably will not get a vaccine,November Week 1,,13.3566,13.5942,71,0,11/04/2023 12:00:00 AM,2023-2024,"2023-2024, Rhode Island, Overall",0 - 27,4,1,1,53,3,3530101
State,South Carolina,Overall,Overall,Up-to-date,Yes,November Week 1,,30.8573,5.6667,1743,0,11/04/2023 12:00:00 AM,2023-2024,"2023-2024, South Carolina, Overall",25.2 - 36.5,,1,1,54,3,3540101
State,South Carolina,Overall,Overall,4-level vaccination and intent,Received a vaccination,November Week 1,,30.8573,5.6667,1743,0,11/04/2023 12:00:00 AM,2023-2024,"2023-2024, South Carolina, Overall",25.2 - 36.5,1,1,1,54,3,3540101
State,South Carolina,Overall,Overall,4-level vaccination and intent,Definitely will get a vaccine,November Week 1,,18.945,6.0261,316,0,11/04/2023 12:00:00 AM,2023-2024,"2023-2024, South Carolina, Overall",12.9 - 25,2,1,1,54,3,3540101
State,South Carolina,Overall,Overall,4-level vaccination and intent,Probably will get a vaccine or are unsure,November Week 1,,18.8277,6.1824,316,0,11/04/2023 12:00:00 AM,2023-2024,"2023-2024, South Carolina, Overall",12.6 - 25,3,1,1,54,3,3540101
State,South Carolina,Overall,Overall,4-level vaccination and intent,Definitely or probably will not get a vaccine,November Week 1,,31.37,6.9073,316,0,11/04/2023 12:00:00 AM,2023-2024,"2023-2024, South Carolina, Overall",24.5 - 38.3,4,1,1,54,3,3540101
State,South Dakota,Overall,Overall,Up-to-date,Yes,November Week 1,,39.1121,10.0973,2332,0,11/04/2023 12:00:00 AM,2023-2024,"2023-2024, South Dakota, Overall",29 - 49.2,,1,1,55,3,3550101
State,South Dakota,Overall,Overall,4-level vaccination and intent,Received a vaccination,November Week 1,,39.1121,10.0973,2332,0,11/04/2023 12:00:00 AM,2023-2024,"2023-2024, South Dakota, Overall",29 - 49.2,1,1,1,55,3,3550101
State,South Dakota,Overall,Overall,4-level vaccination and intent,Definitely will get a vaccine,November Week 1,,25.4287,8.4226,79,0,11/04/2023 12:00:00 AM,2023-2024,"2023-2024, South Dakota, Overall",17 - 33.9,2,1,1,55,3,3550101
State,South Dakota,Overall,Overall,4-level vaccination and intent,Probably will get a vaccine or are unsure,November Week 1,,13.8414,7.8767,79,0,11/04/2023 12:00:00 AM,2023-2024,"2023-2024, South Dakota, Overall",6 - 21.7,3,1,1,55,3,3550101
State,South Dakota,Overall,Overall,4-level vaccination and intent,Definitely or probably will not get a vaccine,November Week 1,,21.6178,10.0512,79,0,11/04/2023 12:00:00 AM,2023-2024,"2023-2024, South Dakota, Overall",11.6 - 31.7,4,1,1,55,3,3550101
State,Tennessee,Overall,Overall,Up-to-date,Yes,November Week 1,,25.1694,16.1839,497,0,11/04/2023 12:00:00 AM,2023-2024,"2023-2024, Tennessee, Overall",9 - 41.4,,1,1,56,3,3560101
State,Tennessee,Overall,Overall,4-level vaccination and intent,Received a vaccination,November Week 1,,25.1694,16.1839,497,0,11/04/2023 12:00:00 AM,2023-2024,"2023-2024, Tennessee, Overall",9 - 41.4,1,1,1,56,3,3560101
State,Tennessee,Overall,Overall,4-level vaccination and intent,Definitely will get a vaccine,November Week 1,,8.6818,12.1598,53,0,11/04/2023 12:00:00 AM,2023-2024,"2023-2024, Tennessee, Overall",0 - 20.8,2,1,1,56,3,3560101
State,Tennessee,Overall,Overall,4-level vaccination and intent,Probably will get a vaccine or are unsure,November Week 1,,22.357,19.1926,53,0,11/04/2023 12:00:00 AM,2023-2024,"2023-2024, Tennessee, Overall",3.2 - 41.5,3,1,1,56,3,3560101
State,Tennessee,Overall,Overall,4-level vaccination and intent,Definitely or probably will not get a vaccine,November Week 1,,43.7918,25.1106,53,0,11/04/2023 12:00:00 AM,2023-2024,"2023-2024, Tennessee, Overall",18.7 - 68.9,4,1,1,56,3,3560101
State,Texas,Overall,Overall,Up-to-date,Yes,November Week 1,,29.0146,5.8859,5562,0,11/04/2023 12:00:00 AM,2023-2024,"2023-2024, Texas, Overall",23.1 - 34.9,,1,1,57,3,3570101
State,Texas,Overall,Overall,4-level vaccination and intent,Received a vaccination,November Week 1,,29.0146,5.8859,5562,0,11/04/2023 12:00:00 AM,2023-2024,"2023-2024, Texas, Overall",23.1 - 34.9,1,1,1,57,3,3570101
State,Texas,Overall,Overall,4-level vaccination and intent,Definitely will get a vaccine,November Week 1,,20.2592,6.3434,809,0,11/04/2023 12:00:00 AM,2023-2024,"2023-2024, Texas, Overall",13.9 - 26.6,2,1,1,57,3,3570101
State,Texas,Overall,Overall,4-level vaccination and intent,Probably will get a vaccine or are unsure,November Week 1,,24.5574,7.3525,809,0,11/04/2023 12:00:00 AM,2023-2024,"2023-2024, Texas, Overall",17.2 - 31.9,3,1,1,57,3,3570101
State,Texas,Overall,Overall,4-level vaccination and intent,Definitely or probably will not get a vaccine,November Week 1,,26.1688,7.5218,809,0,11/04/2023 12:00:00 AM,2023-2024,"2023-2024, Texas, Overall",18.6 - 33.7,4,1,1,57,3,3570101
State,Utah,Overall,Overall,Up-to-date,Yes,November Week 1,,31.5286,12.8809,536,0,11/04/2023 12:00:00 AM,2023-2024,"2023-2024, Utah, Overall",18.6 - 44.4,,1,1,58,3,3580101
State,Utah,Overall,Overall,4-level vaccination and intent,Received a vaccination,November Week 1,,31.5286,12.8809,536,0,11/04/2023 12:00:00 AM,2023-2024,"2023-2024, Utah, Overall",18.6 - 44.4,1,1,1,58,3,3580101
State,Utah,Overall,Overall,4-level vaccination and intent,Definitely will get a vaccine,November Week 1,,9.8669,8.1714,58,0,11/04/2023 12:00:00 AM,2023-2024,"2023-2024, Utah, Overall",1.7 - 18,2,1,1,58,3,3580101
State,Utah,Overall,Overall,4-level vaccination and intent,Probably will get a vaccine or are unsure,November Week 1,,20.4958,8.5966,58,0,11/04/2023 12:00:00 AM,2023-2024,"2023-2024, Utah, Overall",11.9 - 29.1,3,1,1,58,3,3580101
State,Utah,Overall,Overall,4-level vaccination and intent,Definitely or probably will not get a vaccine,November Week 1,,38.1086,16.5357,58,0,11/04/2023 12:00:00 AM,2023-2024,"2023-2024, Utah, Overall",21.6 - 54.6,4,1,1,58,3,3580101
State,Vermont,Overall,Overall,Up-to-date,Yes,November Week 1,,48.4376,16.5043,323,0,11/04/2023 12:00:00 AM,2023-2024,"2023-2024, Vermont, Overall",31.9 - 64.9,,1,1,59,3,3590101
State,Vermont,Overall,Overall,4-level vaccination and intent,Received a vaccination,November Week 1,,48.4376,16.5043,323,0,11/04/2023 12:00:00 AM,2023-2024,"2023-2024, Vermont, Overall",31.9 - 64.9,1,1,1,59,3,3590101
State,Vermont,Overall,Overall,4-level vaccination and intent,Definitely will get a vaccine,November Week 1,,16.655,10.4534,107,0,11/04/2023 12:00:00 AM,2023-2024,"2023-2024, Vermont, Overall",6.2 - 27.1,2,1,1,59,3,3590101
State,Vermont,Overall,Overall,4-level vaccination and intent,Probably will get a vaccine or are unsure,November Week 1,,15.3505,9.5701,107,0,11/04/2023 12:00:00 AM,2023-2024,"2023-2024, Vermont, Overall",5.8 - 24.9,3,1,1,59,3,3590101
State,Vermont,Overall,Overall,4-level vaccination and intent,Definitely or probably will not get a vaccine,November Week 1,,19.5569,13.0987,107,0,11/04/2023 12:00:00 AM,2023-2024,"2023-2024, Vermont, Overall",6.5 - 32.7,4,1,1,59,3,3590101
State,Virgin Islands,Overall,Overall,Up-to-date,Yes,November Week 1,,15.0396,4.574,861,0,11/04/2023 12:00:00 AM,2023-2024,"2023-2024, Virgin Islands, Overall",10.5 - 19.6,,1,1,60,3,3600101
State,Virgin Islands,Overall,Overall,4-level vaccination and intent,Received a vaccination,November Week 1,,15.0396,4.574,861,0,11/04/2023 12:00:00 AM,2023-2024,"2023-2024, Virgin Islands, Overall",10.5 - 19.6,1,1,1,60,3,3600101
State,Virgin Islands,Overall,Overall,4-level vaccination and intent,Definitely will get a vaccine,November Week 1,,13.1119,5.2849,273,0,11/04/2023 12:00:00 AM,2023-2024,"2023-2024, Virgin Islands, Overall",7.8 - 18.4,2,1,1,60,3,3600101
State,Virgin Islands,Overall,Overall,4-level vaccination and intent,Probably will get a vaccine or are unsure,November Week 1,,36.1716,7.5844,273,0,11/04/2023 12:00:00 AM,2023-2024,"2023-2024, Virgin Islands, Overall",28.6 - 43.8,3,1,1,60,3,3600101
State,Virgin Islands,Overall,Overall,4-level vaccination and intent,Definitely or probably will not get a vaccine,November Week 1,,35.6768,7.112,273,0,11/04/2023 12:00:00 AM,2023-2024,"2023-2024, Virgin Islands, Overall",28.6 - 42.8,4,1,1,60,3,3600101
State,Virginia,Overall,Overall,Up-to-date,Yes,November Week 1,,42.9993,5.4258,2186,0,11/04/2023 12:00:00 AM,2023-2024,"2023-2024, Virginia, Overall",37.6 - 48.4,,1,1,61,3,3610101
State,Virginia,Overall,Overall,4-level vaccination and intent,Received a vaccination,November Week 1,,42.9993,5.4258,2186,0,11/04/2023 12:00:00 AM,2023-2024,"2023-2024, Virginia, Overall",37.6 - 48.4,1,1,1,61,3,3610101
State,Virginia,Overall,Overall,4-level vaccination and intent,Definitely will get a vaccine,November Week 1,,15.326,3.8332,461,0,11/04/2023 12:00:00 AM,2023-2024,"2023-2024, Virginia, Overall",11.5 - 19.2,2,1,1,61,3,3610101
State,Virginia,Overall,Overall,4-level vaccination and intent,Probably will get a vaccine or are unsure,November Week 1,,18.2969,4.3302,461,0,11/04/2023 12:00:00 AM,2023-2024,"2023-2024, Virginia, Overall",14 - 22.6,3,1,1,61,3,3610101
State,Virginia,Overall,Overall,4-level vaccination and intent,Definitely or probably will not get a vaccine,November Week 1,,23.3778,4.5289,461,0,11/04/2023 12:00:00 AM,2023-2024,"2023-2024, Virginia, Overall",18.8 - 27.9,4,1,1,61,3,3610101
State,Washington,Overall,Overall,Up-to-date,Yes,November Week 1,,42.9247,11.7874,866,0,11/04/2023 12:00:00 AM,2023-2024,"2023-2024, Washington, Overall",31.1 - 54.7,,1,1,62,3,3620101
State,Washington,Overall,Overall,4-level vaccination and intent,Received a vaccination,November Week 1,,42.9247,11.7874,866,0,11/04/2023 12:00:00 AM,2023-2024,"2023-2024, Washington, Overall",31.1 - 54.7,1,1,1,62,3,3620101
State,Washington,Overall,Overall,4-level vaccination and intent,Definitely will get a vaccine,November Week 1,,13.5333,7.135,134,0,11/04/2023 12:00:00 AM,2023-2024,"2023-2024, Washington, Overall",6.4 - 20.7,2,1,1,62,3,3620101
State,Washington,Overall,Overall,4-level vaccination and intent,Probably will get a vaccine or are unsure,November Week 1,,12.4035,5.6015,134,0,11/04/2023 12:00:00 AM,2023-2024,"2023-2024, Washington, Overall",6.8 - 18,3,1,1,62,3,3620101
State,Washington,Overall,Overall,4-level vaccination and intent,Definitely or probably will not get a vaccine,November Week 1,,31.1385,10.1729,134,0,11/04/2023 12:00:00 AM,2023-2024,"2023-2024, Washington, Overall",21 - 41.3,4,1,1,62,3,3620101
State,West Virginia,Overall,Overall,Up-to-date,Yes,November Week 1,,30.7042,7.0765,962,0,11/04/2023 12:00:00 AM,2023-2024,"2023-2024, West Virginia, Overall",23.6 - 37.8,,1,1,63,3,3630101
